numphoneme,phoneme,duration,timef,f0,f0max,f0min,f1,f2,f3,intensity,intensitymax,id,rec,reduction,stress
7,ə̝,0.0893299052651236,0.822338304393202,102.384386136608,107.345253997717,99.9851814212284,406.361190851512,2233.89661082525,3137.51717597635,71.4878979311264,72.2844253312245,subj1,34-1,3,3
1,lʲ,0.0934123530672658,0.352474406252437,118.050180634389,119.221325088771,114.158415179565,555.540769449583,2043.15261277805,2769.62064818607,72.3584023916269,81.2619991451136,subj1,33-2,0,C
2,ɪ,0.041976437137822,0.420168801354981,114.41998949637,114.65987215672,112.629689439205,445.365367021111,1786.01081423557,2601.82818070487,80.9171281071164,81.6083232593297,subj1,33-2,2,2
3,s,0.135093181492849,0.508703610670317,-1,112.505344242904,112.368880366941,1717.09794046842,2393.78867942324,3927.2477131653,79.0424135196441,80.9040734735949,subj1,33-2,0,C
4,a,0.125929311413466,0.639214857123474,103.462525903841,111.86422887985,98.7983462852656,728.064826301032,879.944536494477,1772.24784922194,74.7730527840911,77.6500851550868,subj1,33-2,1,1
1,lʲ,0.0502146602194445,0.349648901992635,112.712647105748,116.696333485185,112.052867192829,329.2059972013,1801.32857724829,2535.35619908924,74.5549414758981,78.4283646045795,subj1,33-1,0,C
2,e,0.115493718504722,0.432503091354718,112.064524471043,115.896244491763,108.189178384224,456.27719500441,2026.03881417961,2826.84402650955,81.4863591420889,82.5381571510486,subj1,33-1,1,1
3,s,0.145749006360535,0.563124453787347,-1,108.200492263593,107.932800759608,623.354830398356,2105.27693241194,3105.40334984899,72.8396269255161,75.2700745430057,subj1,33-1,0,C
4,ə,0.0609911251315796,0.666494519533404,102.317999658614,107.673256147105,96.1332928972104,686.790150103445,1627.00568643546,3644.18961826436,70.8965531650286,71.7907104753703,subj1,33-1,3,3
1,ʊ,0.0958010371202018,0.289655816535319,116.021967995597,120.891074295639,112.962591242861,454.820662306771,781.732238485561,2379.79919388015,78.9107750257638,79.5765036352387,subj1,32-2,2,2
2,ʐ,0.0789897974332434,0.377051233812042,110.807237132122,114.771354072411,110.325249999888,1765.49781799684,3132.35818015922,3566.82126715583,75.0175673434253,77.616515560133,subj1,32-2,0,C
3,e,0.123435951674106,0.478264108365717,107.301397165951,114.942004648963,101.099195444141,493.383050785663,1651.34364484617,2302.88582063351,77.4571016176702,79.9654289942874,subj1,32-2,1,1
1,u,0.141506902334426,0.39772998485939,118.506310092187,123.673770702218,114.238077438381,334.030683388925,709.089430430692,2800.65361782375,80.5344477046547,80.8436687172855,subj1,32-1,1,1
2,ʐ,0.084285531991543,0.510626202022374,106.186430917096,112.268295730238,104.934220799787,1626.7914027405,2990.3927113026,4306.02692160491,72.651304108703,77.5199585283632,subj1,32-1,0,C
3,ə,0.105421353469545,0.605479644752918,104.083001401174,110.491823224063,101.186557393568,622.034198341203,1609.96924399328,3229.32379784747,74.1238768125466,76.8544278429483,subj1,32-1,3,3
1,p,0.0331453280852875,0.280945679162885,-1,-1,-1,867.437579056751,1470.56401961823,3047.47318746659,65.8914711315264,74.7262730466989,subj1,31-2,0,C
2,ɐ,0.0539867086237637,0.32451169751741,115.763754351301,116.669903815253,112.650718475383,617.90818869462,1238.62659859996,2167.50319721105,77.6029662882587,78.4591857251603,subj1,31-2,2,2
3,ʂ,0.116761951209535,0.40988602743406,-1,113.468892584403,112.938549929856,1311.57469395213,1659.81549463052,3455.98415417003,70.7227125368088,72.9194892422071,subj1,31-2,0,C
4,ɫ,0.0371629436107768,0.486848474844216,-1,117.590885173842,117.092078516478,495.201948534511,1778.64677276444,3427.69785982933,71.1886684161094,77.70000373307,subj1,31-2,0,C
5,o,0.12605268711223,0.568456290205719,110.11264242001,116.907745538202,102.513971783606,585.831819620706,820.995062630973,2587.4520587264,79.1488109878379,80.8766729298744,subj1,31-2,1,1
1,p,0.0237235582566264,0.280746083417164,-1,-1,-1,640.625452203086,2104.24732868437,3075.9096152986,71.1040154735708,77.701299127708,subj1,31-1,0,C
2,o,0.121839509071069,0.353527617081012,117.184703268013,120.732179826915,108.731957557742,511.187968139722,884.292561468107,2325.3567732635,82.7821709093752,83.7667792679783,subj1,31-1,1,1
3,ʂ,0.120667975330001,0.474781359281547,-1,108.549937414732,105.594859978202,1264.69390338721,2258.05402273904,3271.46532491438,67.5258614305794,74.8441707796493,subj1,31-1,0,C
4,ɫ,0.0699991410288113,0.570114917460953,-1,-1,-1,571.887797111675,1621.19409478125,3211.10047778844,66.4118921944598,72.9023595131536,subj1,31-1,0,C
5,ə,0.0975301839439087,0.653879579947313,101.358389767964,104.332947609303,99.80531170897,715.215937476113,1315.66039086459,2839.8051391491,68.6580788725433,72.971259109117,subj1,31-1,3,3
1,pʲ,0.0268421026870783,0.218346067172285,-1,-1,-1,1622.94629186133,2682.40182622181,3790.48181406027,69.3810035800571,76.7374543761738,subj1,30-2,0,C
2,ɪ,0.0438238411217604,0.253679039076705,118.505559023538,121.624941697066,110.821045601132,348.715309892235,1811.88683204459,2554.66642137813,79.8911332417625,80.6516061050158,subj1,30-2,2,2
3,k,0.109011804790379,0.330096862032774,-1,115.05052270437,111.873718743629,427.706439801498,1521.53297097881,2948.21589384093,60.680328452549,73.3956870326088,subj1,30-2,0,C
4,ɫ,0.0336895778623533,0.40144755335914,120.356261883516,120.795396744191,117.163287302306,497.099483051266,749.470400038682,3022.43941956718,74.1756893829918,78.396460214533,subj1,30-2,0,C
5,o,0.128732533295171,0.482658608937903,109.189498484139,116.712446530664,100.111817519678,560.391718265532,889.014145378013,2727.34255763375,79.2968470928893,80.7876105684675,subj1,30-2,1,1
1,pʲ,0.0340258432563013,0.282665140501779,-1,-1,-1,526.393401320801,2087.87882169404,2421.97502208049,66.0986068151041,75.4929643359864,subj1,30-1,0,C
2,e,0.103149209871464,0.351252667065662,117.968430123221,122.443490572381,111.462727834117,483.04062970764,1812.68575653528,2427.89951210681,81.0621605288438,81.6990111662553,subj1,30-1,1,1
3,k,0.134227932845724,0.469941238424256,-1,117.661778564779,112.089403681666,414.699045464826,1833.31148148965,2956.23462688952,56.9044103042664,73.4721571771492,subj1,30-1,0,C
4,ɫ,0.0372408835639833,0.55567564662911,104.497104863456,104.963083683378,103.476449043617,496.501445349464,997.328422311853,2514.15740333371,72.5553774213903,72.8898220977272,subj1,30-1,0,C
5,ə,0.0771609673843682,0.612876572103286,101.130141911827,103.631485200799,99.7791040439803,474.207685128826,1115.56758883872,2602.76980555676,69.8228672046203,72.5236607817996,subj1,30-1,3,3
1,ɪ,0.0906903865525351,0.420530354331321,124.468079194574,128.338183568831,121.517752143564,302.283120742725,2483.71212772101,3248.68522427017,80.9702321303023,81.3559422415094,subj1,3-2,2,2
2,rʲ,0.0358775155592447,0.483814305387211,120.545328554296,121.368774989269,119.299783801465,296.221117698945,2361.57555763473,2759.88996759063,79.5140478902642,80.4955388583455,subj1,3-2,0,C
3,i,0.128561097420627,0.566033611877146,110.779599910911,120.293165476688,104.805394706845,291.369208552241,2545.97993406648,3473.92320970147,77.2741948393111,79.9752062837319,subj1,3-2,1,1
4,s,0.169089402033848,0.714858861604383,-1,104.801041680577,104.793035750228,1740.75280162729,2687.9358232522,3745.9452091801,65.7138952939209,69.5427643151963,subj1,3-2,0,C
1,i,0.141344797866356,0.342223704561897,123.189876017591,147.308232387552,114.175779076365,297.810170575364,2540.57253590968,3694.51852704106,80.5510773650865,82.1458508505355,subj1,3-1,1,1
2,rʲ,0.0497692950233647,0.437780751006757,110.191958593484,113.882565090556,109.660044415709,275.881436015104,2321.24602587452,3389.14056246637,76.765530734832,78.8825528968221,subj1,3-1,0,C
3,ə̝,0.0786354861369163,0.501983141586898,108.669191074935,110.15525715587,102.452062162648,293.225184536147,2064.9717718343,2653.37673047122,76.6630423844479,77.6628195934032,subj1,3-1,3,3
4,s,0.153953019272275,0.618277394291493,-1,102.699383128824,102.478554356028,698.364546872397,2400.0920959357,3907.49093478045,64.9171387024915,67.0564345058709,subj1,3-1,0,C
1,p,0.0252943858668804,0.294962831187262,-1,-1,-1,639.329400934553,1854.0029868196,2665.93026071198,68.1520423933052,74.7757531301212,subj1,29-2,0,P
2,ɐ,0.0891442919386173,0.352182170090011,116.544094300974,118.248400304515,115.398753522538,660.530639908127,1098.47805122628,2239.50508127701,80.8789078145048,81.4863136157422,subj1,29-2,2,2
3,r,0.0653233654426231,0.429415998780631,114.880879069817,117.22750338291,109.227205273641,696.38470574857,1657.29508158672,2370.2219678827,78.4749452971196,80.350592012212,subj1,29-2,0,L
4,o,0.0759019826076082,0.500028672805747,112.165113311514,114.098777468208,108.844951490222,337.275953969263,747.605752771429,2151.86243971283,78.8778981673273,80.2928249952705,subj1,29-2,1,1
5,m,0.0861785481898778,0.58106893820449,105.744013491448,108.765201671371,100.514463634297,257.27391733307,1443.33026580042,2606.47553898432,74.1398191451317,76.84827194363,subj1,29-2,0,C
1,p,0.0379307370092072,0.288244779668111,-1,-1,-1,681.883405217249,1303.08568613771,2651.67545758793,68.0828547480222,78.1112653111692,subj1,29-1,0,C
2,a,0.104053238011744,0.359236767178587,116.149228363568,121.303742418926,112.157785299854,692.763801463159,1174.25115116002,2516.35665425026,81.4524293200459,81.488450075875,subj1,29-1,1,1
3,r,0.0548457954052051,0.438686283887061,107.935346919545,114.895572880399,99.4226284452908,653.732794447277,1636.45621053713,2340.32405040805,77.9351473487678,80.8520806309681,subj1,29-1,0,C
4,ə,0.0553583729323565,0.493788368055842,108.258495574396,115.794402102956,104.501198616681,683.278371917346,1528.72363953747,2457.3403910735,75.4866854949808,75.8002223998469,subj1,29-1,3,3
5,m,0.120968296407742,0.581951702725891,102.872416584449,104.227637470818,101.089345798653,277.630778566699,1583.42757519055,2585.91863959023,70.2338300233566,74.2475124364666,subj1,29-1,0,C
1,n,0.036120769615934,0.289267707243059,118.504418379424,136.385943975947,111.603583060784,263.035600214397,1709.92563542275,2629.84068727693,74.1957969282416,75.6505419992465,subj1,28-2,0,C
2,ə,0.0537016751812117,0.334178929641632,110.743276833837,111.56469851225,104.64888687969,450.716722680045,1611.2879517073,2401.93734133315,76.1984439907609,76.4579766038342,subj1,28-2,3,3
3,tɕ,0.129779048354595,0.425919291409535,-1,109.417805280284,104.082049502375,680.138562031317,2604.50115535514,3665.97273594917,70.9713408766765,73.9919705351511,subj1,28-2,0,C
4,ɪ,0.0396369507289895,0.510627290951328,119.132276083551,124.813198601089,115.939373782689,542.967302613635,1363.98610388949,2476.42352147094,78.5436131316522,79.0473848969501,subj1,28-2,2,2
5,ɫ,0.0732004977172468,0.567046015174446,113.218879918776,115.794005515949,111.921131058225,547.967272467856,808.964193552996,2585.57353011142,78.4571948296376,78.9997708829701,subj1,28-2,0,C
6,a,0.0987727239940143,0.653032626030076,106.103169049156,111.883086374125,102.42272470274,668.65932161199,1162.18875623864,2491.43720589053,76.1725997360514,78.379378501542,subj1,28-2,1,1
1,n,0.0534803053011795,0.322693256225978,116.478261981761,133.767382724958,113.538892779054,260.126906536698,1773.28582313832,2797.74681287787,75.7340545745834,76.6045527705632,subj1,28-1,0,C
2,ɐ,0.0498910230662009,0.374378920409668,110.844703044417,113.860919655055,106.845092114087,451.948466482673,1716.3620794644,2676.19513325131,76.4823803894607,76.6853643104414,subj1,28-1,2,2
3,tɕ,0.155056992551071,0.476852928218304,109.655431284238,111.558736050311,102.951565109022,761.57404698869,2668.53855388441,3704.56575395928,68.8262210447361,74.9205640796052,subj1,28-1,0,C
4,a,0.108755251719848,0.608759050353763,112.257457069142,126.174625547604,106.108744248039,670.169256076569,1331.04773138037,2440.04674649366,79.1103397371,79.4767233006714,subj1,28-1,1,1
5,ɫ,0.0685552906880891,0.697414321557732,104.239714844437,106.118109460441,101.699370496436,559.925129946804,885.390162281212,2607.00391967067,74.6760818459097,77.4260964165611,subj1,28-1,0,C
6,ə,0.0394821045847634,0.751433019194158,100.832729732889,103.388988218321,99.7121548423303,588.322409384863,1114.53698906519,2527.77926114136,71.3427494973184,73.2529764409681,subj1,28-1,3,3
1,m,0.0600413660813443,0.379878059308081,115.048091538105,140.156693314044,113.163253825992,275.888684070266,1466.48955859374,2660.444948502,77.6307109077347,79.4669261336083,subj1,27-2,0,C
2,ɐ,0.0749316248695177,0.447364554783512,113.31469700947,115.286181317021,112.331669113635,676.926007952635,932.126219901969,2465.40525808295,80.5730356733327,80.7157530332371,subj1,27-2,2,2
3,ɫ,0.0703684810473354,0.520014607741938,113.191869333616,113.883710959849,112.789814274634,635.253487172868,2950.70980562236,3807.30598360353,79.6090407106628,80.1179658150877,subj1,27-2,0,C
4,o,0.12104339401999,0.615720545275601,108.602239603148,113.752896619747,103.654490242546,515.584273610896,892.149589093874,2722.49101932131,78.1766448294846,80.7150715326664,subj1,27-2,1,1
1,m,0.0885559098154091,0.485348539756952,115.568632637969,129.662230196477,114.857677405209,259.385479026224,1362.08128001238,2777.85228087972,78.7458509061317,80.7279175495541,subj1,27-1,0,C
2,a,0.116265339660876,0.587759164495095,113.713449956271,117.328389493301,109.386436800103,661.908949579378,1001.96283783559,2354.3579986416,81.0181560755594,81.3850633314046,subj1,27-1,1,1
3,ɫ,0.0891272382658311,0.690455453458448,105.804768277762,109.314305585544,103.479737942069,344.819146716399,769.452159936604,2947.68913026657,75.8711372212454,79.023145991628,subj1,27-1,0,C
4,ə,0.098554157697794,0.784296151440261,100.684964751034,103.892365260708,98.4320679141348,558.85377238844,1007.60120332682,2568.99994732926,70.3524031664186,72.515846813511,subj1,27-1,3,3
1,z,0.0962843461952249,0.355533164606081,105.380886140229,133.606026952987,102.513791295305,232.595197794866,2180.24103563412,3679.34280184453,70.5917089992928,73.7905025179518,subj1,26-2,0,C
2,ɐ,0.0689093850220728,0.43813003021473,117.321748010634,123.628497200339,113.189815714018,639.281426900965,1355.64847816041,2329.14786385083,79.4565357511543,79.8546767055783,subj1,26-2,2,2
3,m,0.0928231442078149,0.518996294829674,116.756303011909,117.86027067037,113.198667126935,259.790581605565,1391.37136149205,2546.80015338356,79.6838234894508,80.1441929822734,subj1,26-2,0,C
4,o,0.112331737227762,0.621573735547462,108.99098677086,115.694084722526,105.209711148274,746.00692936383,2482.82135262271,3899.43933221343,75.22868311046,78.4953319443952,subj1,26-2,1,1
5,k,0.106982606883583,0.731230907603135,-1,-1,-1,903.451063345852,2484.32729551089,3866.15315488963,59.9164270715128,62.6834639991546,subj1,26-2,0,C
1,z,0.0988920347767505,0.361344756173297,111.397141771033,118.517085493238,107.812162169675,340.759099777235,1765.10854634136,2518.7676700075,73.5716168280966,77.9545543462474,subj1,26-1,0,C
2,a,0.117373497013717,0.469477522068531,115.457565336641,120.562195387748,107.396591164326,682.473832531623,1268.93967951031,2300.79818680883,80.735323802235,81.2882395946042,subj1,26-1,1,1
3,m,0.0855983514133185,0.570963446282049,107.274774356202,111.000636513173,103.677370699876,255.155323734349,1371.85230835488,2775.32732345104,76.2349346276053,78.0016679997554,subj1,26-1,0,C
4,ə,0.0479869545801936,0.637756099278805,100.921897844899,104.0981410045,95.0069105531136,486.050739267762,976.692223382764,2446.89606689113,70.6635711112233,71.5311931118029,subj1,26-1,3,3
5,k,0.143312391381389,0.733405772259596,-1,94.8549693894323,92.8740759888571,506.660693095914,1837.17768629438,2933.10002025577,56.5670257306119,66.483360535692,subj1,26-1,0,C
1,ʐ,0.0997645032866186,0.364058815592276,115.010574744431,130.014654958167,109.651057583903,406.51787791676,2428.43079806552,3210.52953749001,73.7757418558924,77.7786572411333,subj1,25-2,0,C
2,ɨ̞,0.0678952869589488,0.447888710715059,116.038116580814,116.516230446356,114.316542144988,464.968376087558,1453.10939484666,2717.60347653692,80.5347489132727,80.8883301296244,subj1,25-2,2,2
3,ɫ,0.0859083222745883,0.524790515331828,116.197880956978,116.644714091879,114.519438119928,439.808208902312,910.759958578143,2778.33949511253,79.6505250724561,80.2686778975934,subj1,25-2,0,C
4,a,0.117223291361777,0.62635632215001,108.930906262777,115.313146682917,100.873296628216,499.44125294606,1192.15097410895,1947.93640749909,77.3505665701957,79.6553412311154,subj1,25-2,1,1
1,ʐ,0.117147441948669,0.356548994793283,116.164247381597,117.995575282499,115.090016429776,2108.80765138877,3046.70387126351,3509.02207945186,70.7230850805995,78.0857965588742,subj1,25-1,0,C
2,ɨ,0.113783402190447,0.472014416862841,119.530638037239,121.298596253114,116.128321740415,362.94592284284,1745.34574828835,2349.88401002511,80.504870891374,81.1578248799534,subj1,25-1,1,1
3,ɫ,0.0852600425132779,0.571536139214704,112.469689093388,116.006637449596,111.511881242791,359.656756726235,1058.24445209409,2871.63651514207,77.916677773032,78.9875478832216,subj1,25-1,0,C
4,ə,0.107582671825845,0.667957496384265,107.301770975593,111.425321446042,101.979311922148,596.639806568241,1005.22996159598,2494.95421156846,76.0894095886902,78.1448937241146,subj1,25-1,3,3
1,v,0.0652586944662493,0.422666726802458,114.68969998103,123.490548744664,112.424353021297,629.542390636806,1592.03683390204,3146.97962774144,72.4257019706974,76.9530602854878,subj1,24-2,0,C
2,ɐ,0.0468523960270507,0.478722272049108,114.081624932178,115.100132743237,112.567266553226,550.407006156288,1096.21904011593,2288.02885482873,79.5592142183586,80.5174119867759,subj1,24-2,2,2
3,r,0.103744591202755,0.554020765664011,113.173228303101,117.836097394316,108.244931177616,480.779279854036,1255.45466589426,2171.92864261802,79.5087797548458,80.9439122522916,subj1,24-2,0,C
4,o,0.0702785940405761,0.641032358285676,111.264030256675,113.424166336538,108.614663748526,497.122461995544,918.739925171758,2501.52041585629,78.8274557354641,80.6820343572795,subj1,24-2,1,1
5,t,0.133863988648717,0.743103649630323,112.19994802642,115.16618931202,103.641571978496,509.480692540348,1899.03487614506,3090.97726151175,57.8838153405246,72.4755863536541,subj1,24-2,0,C
1,v,0.0992895643876867,0.410298933747984,111.943771650685,117.211071934312,108.741893691202,224.740724268643,1940.28411347824,2944.12800113235,71.4769275735078,78.4737193537753,subj1,24-1,0,C
2,o,0.0877824956672594,0.503834963775457,115.851718487448,116.336709534983,112.764063966723,488.356456697961,786.477647167898,2448.62813454741,80.8113465844668,81.2009761241224,subj1,24-1,1,1
3,r,0.0720013728506735,0.583726898034424,107.776853260578,120.278845295351,100.540868016414,402.244288849167,1413.48544219924,2381.39681174253,76.3938142883416,80.5679040141554,subj1,24-1,0,C
4,ə,0.0677273187545148,0.653591243837018,105.167465145491,119.47844283067,100.696458487502,582.97417255066,1348.44821292436,2453.15334568295,74.7039506175703,76.4581284091461,subj1,24-1,3,3
5,t,0.173263577590434,0.774086692009492,-1,-1,-1,716.412448874221,2073.24061382572,3288.89800711355,55.8925157041473,65.71063942725,subj1,24-1,0,C
1,v,0.0703130010624964,0.301926830298754,113.978136777441,134.134725928819,110.209925949202,415.043558060026,1031.74040714078,2469.5559409786,73.8596787373909,79.4145153238811,subj1,23-2,0,C
2,ɐ,0.0485494531145809,0.361358057387293,111.361793500424,113.942392815704,110.857217029205,607.283111702549,1266.88582455892,2160.89828187008,80.7331727493767,80.840943434815,subj1,23-2,2,2
3,r,0.0968198863836756,0.434042727136421,114.165427926716,120.123244706076,108.542716828303,541.890569880921,1398.53810616367,2360.49094992651,78.6503169961584,80.7561790386028,subj1,23-2,0,C
4,o,0.0647326041527745,0.514818972404646,112.794851355433,113.525618159022,109.468169312237,401.868182077032,875.03752576676,2610.42963562349,78.8279845762667,79.6583840726796,subj1,23-2,1,1
5,n,0.0973779260746478,0.595874237518357,108.945080062531,111.640385034975,103.925773501934,250.365253092011,1298.47797510723,2737.36561505504,77.1361932170906,78.4277057754099,subj1,23-2,0,C
1,v,0.095558984956746,0.401932161139484,114.375358065297,120.871104705875,112.162112370284,394.352678455542,2254.26969131013,2401.23773642832,72.7472174950475,78.6053469445355,subj1,23-1,0,C
2,o,0.107879483017207,0.503651395126461,119.425660014525,119.869858382933,115.136773622486,526.195494841094,727.244772363213,2506.56936975136,81.8230099302596,82.099024567548,subj1,23-1,1,1
3,r,0.0811349872274258,0.598158630248777,112.342600421271,114.975603192075,109.893472362386,667.165962796597,1724.25372341939,2333.49033554756,75.4201016729152,80.1983345418576,subj1,23-1,0,C
4,ə,0.0483804923837613,0.662916370054371,109.164196780181,110.546088701124,107.050791394807,597.792384749843,1232.04317562581,2190.79423229767,75.7233512422563,76.4586066709354,subj1,23-1,3,3
5,n,0.0823369870382025,0.728275109765352,106.353995208333,116.557991635291,101.51552675391,291.460667210525,1639.44392826044,2783.1040571291,70.6013440090592,73.4080728880374,subj1,23-1,0,C
1,vʲ,0.0621564355587252,0.285102839943484,113.650816669979,142.101593512572,110.364897556728,329.149791157366,2065.49264208334,2470.25707098017,73.5593000474907,75.2222941124842,subj1,22-2,0,C
2,ɪ,0.0668803246611883,0.34962122005344,118.043400502326,118.494382853246,115.081948751705,335.963723365861,1981.26471197616,2588.78630277546,78.6907936707841,79.1933189435883,subj1,22-2,2,2
3,n,0.0934832790803227,0.429803021924196,118.484504010806,120.954453486309,114.170401664414,253.710413481756,2116.38396979216,2802.2443450988,79.2695217286208,80.0774923945728,subj1,22-2,0,C
4,a,0.134009275064612,0.543549298996663,108.537353697443,114.084889200397,105.141603540562,779.820508510399,1493.92784417987,3511.45166359496,77.4755387509905,78.8170691656301,subj1,22-2,1,1
1,vʲ,0.0666517113906191,0.290729060502279,116.274022803735,138.085437195491,115.70982002424,312.48529892798,2094.51004018731,3019.03896191495,71.6785246184884,76.6962502944978,subj1,22-1,0,C
2,i,0.13901642661472,0.393563129504948,117.705168544596,119.915161071704,110.668526824233,295.235391499835,2396.58586559831,2918.7056230503,79.6380720340084,80.0875834657239,subj1,22-1,1,1
3,n,0.0963049217644047,0.511223803694511,111.464850419462,113.875438829178,109.259305305759,293.379816959289,2061.55801144073,2804.86676069513,76.662019644449,79.2253857811598,subj1,22-1,0,C
4,ə,0.0642032811762698,0.591477905164848,108.921923036047,111.428066687756,105.998162973195,482.890676532747,1514.3641849727,2910.87493516397,74.4829486270566,75.0236303298311,subj1,22-1,3,3
1,vʲ,0.0337684891995645,0.271637954867628,123.877636664314,132.206616789417,117.15883327595,309.276004425257,2220.74070743328,2855.79156488383,71.9206213947055,73.7165008473407,subj1,21-2,0,C
2,ɪ,0.0500273914067622,0.313535895170791,122.36018448763,125.416293748992,118.922673154733,300.900684060059,2430.42041010003,3369.38868964779,76.4385816528034,76.8740126492537,subj1,21-2,2,2
3,sʲ,0.110060261094877,0.393579721421611,-1,124.186704030315,121.260131401823,708.115144318329,2958.31346975181,3928.96296846121,74.6615630355011,76.4652128567658,subj1,21-2,0,C
4,tʲ,0.120065739376229,0.508642721657164,-1,-1,-1,504.855826244294,1693.62670493034,3068.20103277227,61.0468815854528,73.5524361806957,subj1,21-2,0,C
5,i,0.118502383394768,0.627926783042662,111.468899263542,118.374424490284,105.427592739311,298.790948362298,2643.06035218131,3537.2249017078,77.7731390084714,78.9073563445272,subj1,21-2,1,1
1,vʲ,0.0867937185461069,0.281383789195792,118.185744770079,123.023721298879,117.522885625165,312.384164444728,1938.96609384298,2630.00890281256,75.6860206030491,80.6874304243436,subj1,21-1,0,C
2,e,0.123525379346637,0.386543338142164,116.227393638459,119.851549904454,109.494924623711,348.547555603524,2191.32359178133,2785.53321519152,80.1219620141115,81.2784648974508,subj1,21-1,1,1
3,sʲ,0.0631831667577024,0.479897611194334,-1,109.486367755529,109.473875895648,278.33627368675,2706.78623928012,3868.8533474477,75.4572005654102,76.1796592294361,subj1,21-1,0,C
4,tʲ,0.13301719317411,0.57799779116024,-1,-1,-1,503.208141516845,1906.7486170518,3276.79523114,62.3541158229729,69.7929070573953,subj1,21-1,0,C
5,ə̝,0.0798103159044662,0.684411545699529,104.316536991681,106.428231693557,100.240309080235,315.679217098742,2291.06370362571,3213.34117533597,70.0123375564648,71.5192902021831,subj1,21-1,3,3
1,b,0.0219875429800598,0.222803721528049,125.179948325813,125.199874547699,123.09819075629,425.283469896448,1534.91951040599,2910.01673801822,73.2087679581183,77.3772877994488,subj1,20-2,0,C
2,ɐ,0.0407611600362298,0.254178073036194,118.264678874496,122.775857869174,117.664808431792,561.350457816383,1409.06587527261,2405.91583623743,80.6517326911707,80.9810224628834,subj1,20-2,2,2
3,lʲ,0.060122711053439,0.304620008581028,124.00796926638,124.456705987685,119.82876082289,375.310476973976,1713.28528467703,2509.17907483127,80.7031891831153,80.9584476159313,subj1,20-2,0,C
4,ʂ,0.155232084471308,0.412297406343402,-1,120.486332148601,113.592375613802,2073.86533104905,3078.38629172987,4032.2208469432,74.6753133404017,77.7337696181727,subj1,20-2,0,C
5,a,0.100204518422398,0.540015707790255,110.455558193263,119.413407231797,107.675508952907,667.352186276185,1180.87922182734,2406.16804089507,76.7640395860293,77.0099879310986,subj1,20-2,1,1
6,ə̝,0.124661214444136,0.652448574223523,106.200074568217,111.047053884125,104.204421655515,520.710770139027,1645.23719794069,2410.44964550109,72.993465351454,75.2691372396174,subj1,20-2,3,3
1,b,0.0786740944925844,0.27461014672355,119.160579291547,127.961517451944,113.818646634006,453.886741348127,2203.27841474405,2990.15339710151,71.7931816324146,77.8424536645638,subj1,20-1,0,C
2,o,0.0648970641206111,0.346395726030147,121.68748743913,122.361278276825,119.65031637474,470.335034591143,858.603846751544,2356.98362605028,83.1849155954586,83.8832043542077,subj1,20-1,1,1
3,lʲ,0.0725106861682805,0.415099601174593,116.089741864801,119.988871704485,107.564835080056,397.254384879925,1720.39961960608,2032.47788817738,80.8262984815077,83.7490021298871,subj1,20-1,0,C
4,ʂ,0.170762665926301,0.536736277221884,-1,107.459233510252,106.77798104371,669.602758147042,2419.59438034341,3135.04100180616,70.03984821814,76.0310973613107,subj1,20-1,0,C
5,ə,0.0391557705308715,0.64169549545047,110.906377349269,113.00538147136,109.307889177912,651.19722247972,2139.06673900675,3519.12375861744,73.7695119886057,73.9632671138947,subj1,20-1,3,3
6,ə̝,0.104777941513165,0.713662351472488,106.984845961977,111.915865500847,105.65903782664,484.919194625455,1784.41528539103,3450.39320655093,73.5264868310719,74.0640927282085,subj1,20-1,3,3
1,bʲ,0.0507445005813526,0.285549387061792,117.927617531309,136.167834298784,111.665093034153,316.1049187435,1960.06888671175,3185.9779517372,70.8644882327171,75.4548665728804,subj1,2-2,0,C
2,ɪ,0.0389168350323155,0.330380054868626,119.4418932155,121.890606559878,118.460483172318,349.25386058443,2017.62811120126,2541.84651565395,80.3863109800125,80.9468682109621,subj1,2-2,2,2
3,ɫ,0.123618181867355,0.411647563318462,124.575139694623,125.987629283183,117.820539980513,333.298413929799,958.683024711338,2637.40634665136,78.4014716763383,80.1806405146387,subj1,2-2,0,C
4,c,0.139642760998309,0.543278034751294,125.626407513388,126.942044024066,123.366717003562,536.923276738255,2533.82702512881,3112.09829972732,62.3691351462728,71.4116579525874,subj1,2-2,0,C
5,i,0.088135185220244,0.65716700786057,110.287047014735,111.846728812972,106.22918741883,285.710918155113,2494.81108216376,2526.38306842693,75.4295964673569,75.6289440148668,subj1,2-2,1,1
1,bʲ,0.0616550361843527,0.329833940065285,118.803329285161,130.802476376391,110.999497346054,267.521566942737,2109.46347092107,2917.58551288175,69.7009483143691,74.6349047021289,subj1,2-1,0,C
2,e,0.101893821952556,0.411608369133739,115.898155586753,123.977156727011,113.717782101677,404.606749853996,2167.38246686584,2625.75023186551,81.1850695383427,82.9945054745783,subj1,2-1,1,1
3,ɫ,0.0834518732436152,0.504281216731825,109.567273205746,113.561699824201,107.484502829666,417.283167533981,870.146026179351,2575.98637249709,78.6062838582667,82.829338486767,subj1,2-1,0,C
4,c,0.154898763747108,0.623456535227187,110.048255096026,110.368448493656,107.426165812815,772.065537926023,2413.69244659715,2821.39309154367,63.5467217440902,72.3572831286727,subj1,2-1,0,C
